YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,DEPARTURE_DELAY_INDEX,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,ARRIVAL_DELAY_INDEX,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,29,4,WN,682,N729SW,SAN,DAL,700,708,8,0,10,718,170,162,148,1182,1146,4,1150,1150,0,1,0,0,,,,,,
2015,1,29,4,WN,3766,N354SW,SAN,SFO,700,657,-3,1,15,712,90,88,65,447,817,8,830,825,-5,1,0,0,,,,,,
2015,1,29,4,AS,847,N594AS,SAN,OGG,700,653,-7,1,9,702,364,354,341,2541,1043,4,1104,1047,-17,1,0,0,,,,,,
2015,1,29,4,OO,3479,N219AG,SAN,SLC,700,655,-5,1,12,707,110,98,82,626,929,4,950,933,-17,1,0,0,,,,,,
2015,1,29,4,AA,70,N635AA,SAN,DFW,703,659,-4,1,17,716,177,167,141,1171,1137,9,1200,1146,-14,1,0,0,,,,,,
2015,1,29,4,DL,833,N805DN,SAN,DTW,710,708,-2,1,14,722,263,246,223,1956,1405,9,1433,1414,-19,1,0,0,,,,,,
2015,1,29,4,WN,498,N750SA,SAN,OAK,720,719,-1,1,12,731,90,82,62,446,833,8,850,841,-9,1,0,0,,,,,,
2015,1,29,4,WN,974,N8324A,SAN,SEA,720,714,-6,1,10,724,180,151,135,1050,939,6,1020,945,-35,1,0,0,,,,,,
2015,1,29,4,WN,3745,N7814B,SAN,PHX,730,720,-10,1,9,729,75,62,50,304,919,3,945,922,-23,1,0,0,,,,,,
2015,1,29,4,WN,180,N647SW,SAN,SJC,730,738,8,0,,,85,,,417,,,855,0,0,1,0,1,2,,,,,
2015,1,29,4,WN,194,N420WN,SAN,LAS,740,739,-1,1,10,749,70,82,43,258,832,29,850,901,11,0,0,0,,,,,,
2015,1,29,4,AA,94,N3BMAA,SAN,JFK,745,742,-3,1,11,753,322,295,279,2446,1532,5,1607,1537,-30,1,0,0,,,,,,
2015,1,29,4,WN,477,N706SW,SAN,PDX,800,819,19,0,8,827,160,142,128,933,1035,6,1040,1041,1,0,0,0,,,,,,
2015,1,29,4,WN,2878,N367SW,SAN,SFO,800,0,0,1,,,100,,,447,,,940,0,0,1,0,1,3,,,,,
2015,1,29,4,AS,493,N309AS,SAN,SEA,800,756,-4,1,10,806,177,156,135,1050,1021,11,1057,1032,-25,1,0,0,,,,,,
2015,1,29,4,NK,858,N512NK,SAN,IAH,800,751,-9,1,10,801,179,177,158,1303,1239,9,1259,1248,-11,1,0,0,,,,,,
2015,1,29,4,WN,4473,N928WN,SAN,BWI,805,805,0,1,12,817,295,275,257,2295,1534,6,1600,1540,-20,1,0,0,,,,,,
2015,1,29,4,OO,6321,N978SW,SAN,LAX,805,753,-12,1,10,803,55,56,24,109,827,22,900,849,-11,1,0,0,,,,,,
2015,1,29,4,UA,1135,N53442,SAN,IAD,805,801,-4,1,13,814,289,275,255,2253,1529,7,1554,1536,-18,1,0,0,,,,,,
2015,1,29,4,DL,1662,N824DN,SAN,ATL,810,808,-2,1,16,824,242,225,205,1892,1449,4,1512,1453,-19,1,0,0,,,,,,
2015,1,29,4,UA,1732,N76269,SAN,SFO,810,834,24,0,28,902,102,103,68,447,1010,7,952,1017,25,0,0,0,,25,0,0,0,0
2015,1,29,4,AA,48,N3BUAA,SAN,DFW,823,823,0,1,9,832,172,152,137,1171,1249,6,1315,1255,-20,1,0,0,,,,,,
2015,1,29,4,WN,550,N726SW,SAN,HOU,825,819,-6,1,9,828,175,173,157,1313,1305,7,1320,1312,-8,1,0,0,,,,,,
2015,1,29,4,WN,1148,N224WN,SAN,SAT,825,820,-5,1,11,831,155,148,133,1129,1244,4,1300,1248,-12,1,0,0,,,,,,
2015,1,29,4,UA,1073,N73270,SAN,IAH,839,836,-3,1,11,847,187,175,159,1303,1326,5,1346,1331,-15,1,0,0,,,,,,
2015,1,29,4,UA,1601,N66803,SAN,ORD,847,844,-3,1,15,859,247,233,205,1723,1424,13,1454,1437,-17,1,0,0,,,,,,
2015,1,29,4,US,740,N664AW,SAN,PHL,850,849,-1,1,16,905,301,289,263,2370,1628,10,1651,1638,-13,1,0,0,,,,,,
2015,1,29,4,AS,768,N593AS,SAN,BOS,850,846,-4,1,14,900,323,316,289,2588,1649,13,1713,1702,-11,1,0,0,,,,,,
2015,1,29,4,AA,92,N3BFAA,SAN,ORD,858,851,-7,1,21,912,242,241,209,1723,1441,11,1500,1452,-8,1,0,0,,,,,,
2015,1,29,4,OO,2623,N466SW,SAN,LAX,900,854,-6,1,16,910,45,49,25,109,935,8,945,943,-2,1,0,0,,,,,,
2015,1,29,4,WN,833,N7723E,SAN,PHX,910,906,-4,1,10,916,70,64,47,304,1103,7,1120,1110,-10,1,0,0,,,,,,
2015,1,29,4,WN,102,N967WN,SAN,ATL,915,914,-1,1,12,926,240,234,215,1892,1601,7,1615,1608,-7,1,0,0,,,,,,
2015,1,29,4,WN,142,N649SW,SAN,SMF,915,915,0,1,14,929,90,84,67,480,1036,3,1045,1039,-6,1,0,0,,,,,,
2015,1,29,4,WN,3590,N663SW,SAN,SFO,920,950,30,0,8,958,90,78,63,447,1101,7,1050,1108,18,0,0,0,,18,0,0,0,0
2015,1,29,4,OO,6338,N567SW,SAN,LAX,920,915,-5,1,9,924,57,64,27,109,951,28,1017,1019,2,0,0,0,,,,,,
2015,1,29,4,NK,470,N529NK,SAN,LAS,928,926,-2,1,9,935,72,65,49,258,1024,7,1040,1031,-9,1,0,0,,,,,,
2015,1,29,4,AA,36,N3JNAA,SAN,DFW,939,933,-6,1,13,946,171,163,139,1171,1405,11,1430,1416,-14,1,0,0,,,,,,
2015,1,29,4,WN,222,N7718B,SAN,IAD,940,1050,70,0,23,1113,280,294,263,2253,1836,8,1720,1844,84,0,0,0,,14,0,0,70,0
2015,1,29,4,WN,1643,N396SW,SAN,ABQ,945,958,13,0,14,1012,100,100,81,628,1233,5,1225,1238,13,0,0,0,,,,,,
2015,1,29,4,WN,2154,N960WN,SAN,OAK,945,944,-1,1,9,953,90,86,65,446,1058,12,1115,1110,-5,1,0,0,,,,,,
2015,1,29,4,WN,1145,N646SW,SAN,SJC,955,1011,16,0,16,1027,80,81,59,417,1126,6,1115,1132,17,0,0,0,,1,0,16,0,0
2015,1,29,4,US,566,N572UW,SAN,PHX,1000,950,-10,1,18,1008,71,73,51,304,1159,4,1211,1203,-8,1,0,0,,,,,,
2015,1,29,4,WN,889,N7704B,SAN,LAS,1000,959,-1,1,14,1013,70,64,43,258,1056,7,1110,1103,-7,1,0,0,,,,,,
2015,1,29,4,OO,5594,N707SK,SAN,DEN,1003,955,-8,1,23,1018,138,139,106,853,1304,10,1321,1314,-7,1,0,0,,,,,,
2015,1,29,4,VX,953,N524VA,SAN,SFO,1005,1040,35,0,16,1056,95,89,66,447,1202,7,1140,1209,29,0,0,0,,29,0,0,0,0
2015,1,29,4,AS,481,N799AS,SAN,SEA,1005,956,-9,1,9,1005,168,150,134,1050,1219,7,1253,1226,-27,1,0,0,,,,,,
2015,1,29,4,WN,2265,N211WN,SAN,DEN,1015,1023,8,0,13,1036,140,124,105,853,1321,6,1335,1327,-8,1,0,0,,,,,,
2015,1,29,4,WN,756,N271LV,SAN,PHX,1015,1015,0,1,13,1028,70,67,48,304,1216,6,1225,1222,-3,1,0,0,,,,,,
2015,1,29,4,AS,760,N556AS,SAN,MCO,1015,1010,-5,1,21,1031,275,272,246,2149,1737,5,1750,1742,-8,1,0,0,,,,,,
2015,1,29,4,AS,857,N529AS,SAN,LIH,1015,1010,-5,1,15,1025,384,392,373,2676,1438,4,1439,1442,3,0,0,0,,,,,,
2015,1,29,4,DL,2295,N349NB,SAN,SLC,1018,1036,18,0,18,1054,111,100,78,626,1312,4,1309,1316,7,0,0,0,,,,,,
2015,1,29,4,UA,1671,N18220,SAN,SFO,1023,1019,-4,1,11,1030,101,89,65,447,1135,13,1204,1148,-16,1,0,0,,,,,,
2015,1,29,4,HA,15,N385HA,SAN,HNL,1030,1023,-7,1,19,1042,365,398,364,2614,1446,15,1435,1501,26,0,0,0,,0,0,26,0,0
2015,1,29,4,OO,6322,N566SW,SAN,LAX,1032,1028,-4,1,5,1033,58,36,26,109,1059,5,1130,1104,-26,1,0,0,,,,,,
2015,1,29,4,WN,4830,N389SW,SAN,SMF,1040,1034,-6,1,16,1050,95,88,68,480,1158,4,1215,1202,-13,1,0,0,,,,,,
2015,1,29,4,WN,1983,N763SW,SAN,MDW,1045,1048,3,0,14,1102,230,226,205,1728,1627,7,1635,1634,-1,1,0,0,,,,,,
2015,1,29,4,AA,2357,N3HHAA,SAN,DFW,1055,1051,-4,1,20,1111,170,174,144,1171,1535,10,1545,1545,0,1,0,0,,,,,,
2015,1,29,4,DL,1692,N823DN,SAN,ATL,1110,1104,-6,1,12,1116,248,222,205,1892,1741,5,1818,1746,-32,1,0,0,,,,,,
2015,1,29,4,UA,1440,N66828,SAN,ORD,1111,1110,-1,1,18,1128,246,226,202,1723,1650,6,1717,1656,-21,1,0,0,,,,,,
2015,1,29,4,US,487,N573UW,SAN,CLT,1120,1115,-5,1,18,1133,265,256,227,2077,1820,11,1845,1831,-14,1,0,0,,,,,,
2015,1,29,4,WN,4567,N647SW,SAN,PHX,1120,1134,14,0,10,1144,75,62,45,304,1329,7,1335,1336,1,0,0,0,,,,,,
2015,1,29,4,AS,895,N512AS,SAN,HNL,1120,1110,-10,1,9,1119,370,385,365,2614,1524,11,1530,1535,5,0,0,0,,,,,,
2015,1,29,4,UA,1650,N27421,SAN,SFO,1122,1139,17,0,11,1150,98,82,65,447,1255,6,1300,1301,1,0,0,0,,,,,,
2015,1,29,4,US,581,N656AW,SAN,PHL,1125,1122,-3,1,13,1135,304,287,264,2370,1859,10,1929,1909,-20,1,0,0,,,,,,
2015,1,29,4,B6,620,N649JB,SAN,BOS,1127,1120,-7,1,14,1134,314,309,285,2588,1919,10,1941,1929,-12,1,0,0,,,,,,
2015,1,29,4,WN,1165,N427WN,SAN,LAS,1135,1136,1,0,15,1151,70,64,42,258,1233,7,1245,1240,-5,1,0,0,,,,,,
2015,1,29,4,WN,537,N735SA,SAN,MCO,1135,1133,-2,1,8,1141,265,255,242,2149,1843,5,1900,1848,-12,1,0,0,,,,,,
2015,1,29,4,OO,2626,N466SW,SAN,LAX,1135,1128,-7,1,9,1137,46,37,22,109,1159,6,1221,1205,-16,1,0,0,,,,,,
2015,1,29,4,WN,786,N964WN,SAN,OAK,1140,1135,-5,1,13,1148,90,84,65,446,1253,6,1310,1259,-11,1,0,0,,,,,,
2015,1,29,4,WN,999,N785SW,SAN,SFO,1150,1145,-5,1,9,1154,100,78,64,447,1258,5,1330,1303,-27,1,0,0,,,,,,
2015,1,29,4,DL,1487,N368NW,SAN,DTW,1150,1149,-1,1,19,1208,264,247,221,1956,1849,7,1914,1856,-18,1,0,0,,,,,,
2015,1,29,4,WN,2514,N249WN,SAN,SJC,1155,1218,23,0,9,1227,80,70,57,417,1324,4,1315,1328,13,0,0,0,,,,,,
2015,1,29,4,WN,2055,N206WN,SAN,RNO,1205,1200,-5,1,19,1219,95,96,70,488,1329,7,1340,1336,-4,1,0,0,,,,,,
2015,1,29,4,AA,936,N3FRAA,SAN,ORD,1210,1224,14,0,31,1255,239,247,203,1723,1818,13,1809,1831,22,0,0,0,,8,0,0,14,0
2015,1,29,4,UA,1114,N78448,SAN,EWR,1211,1209,-2,1,15,1224,317,305,276,2425,2000,14,2028,2014,-14,1,0,0,,,,,,
2015,1,29,4,DL,1687,N942DN,SAN,MSP,1230,1229,-1,1,14,1243,226,202,182,1532,1745,6,1816,1751,-25,1,0,0,,,,,,
2015,1,29,4,US,569,N507AY,SAN,PHX,1235,1230,-5,1,20,1250,76,76,49,304,1439,7,1451,1446,-5,1,0,0,,,,,,
2015,1,29,4,WN,1517,N442WN,SAN,PHX,1240,1305,25,0,15,1320,70,71,50,304,1510,6,1450,1516,26,0,0,0,,1,0,25,0,0
2015,1,29,4,WN,121,N419WN,SAN,MSY,1245,1244,-1,1,7,1251,205,193,183,1599,1754,3,1810,1757,-13,1,0,0,,,,,,
2015,1,29,4,WN,4926,N432WN,SAN,SMF,1250,1245,-5,1,11,1256,90,81,66,480,1402,4,1420,1406,-14,1,0,0,,,,,,
2015,1,29,4,WN,3495,N285WN,SAN,TUS,1250,1410,80,0,7,1417,70,68,57,368,1614,4,1500,1618,78,0,0,0,,0,0,4,74,0
2015,1,29,4,WN,1108,N918WN,SAN,HOU,1255,1307,12,0,18,1325,175,181,158,1313,1803,5,1750,1808,18,0,0,0,,6,0,2,10,0
2015,1,29,4,OO,6323,N567SW,SAN,LAX,1255,1245,-10,1,13,1258,52,50,28,109,1326,9,1347,1335,-12,1,0,0,,,,,,
2015,1,29,4,UA,1588,N47414,SAN,IAH,1255,1305,10,0,17,1322,189,180,150,1303,1752,13,1804,1805,1,0,0,0,,,,,,
2015,1,29,4,WN,346,N952WN,SAN,OAK,1300,1257,-3,1,13,1310,90,82,63,446,1413,6,1430,1419,-11,1,0,0,,,,,,
2015,1,29,4,WN,896,N470WN,SAN,LAS,1305,1258,-7,1,10,1308,70,63,45,258,1353,8,1415,1401,-14,1,0,0,,,,,,
2015,1,29,4,UA,1610,N76269,SAN,IAD,1306,1321,15,0,18,1339,288,277,253,2253,2052,6,2054,2058,4,0,0,0,,,,,,
2015,1,29,4,WN,454,N7745A,SAN,DEN,1310,1354,44,0,9,1403,135,123,108,853,1651,6,1625,1657,32,0,0,0,,0,0,2,30,0
2015,1,29,4,DL,2378,N309US,SAN,SLC,1315,1312,-3,1,14,1326,111,96,78,626,1544,4,1606,1548,-18,1,0,0,,,,,,
2015,1,29,4,B6,190,N794JB,SAN,JFK,1323,1401,38,0,10,1411,306,292,276,2446,2147,6,2129,2153,24,0,0,0,,0,0,10,14,0
2015,1,29,4,WN,3768,N367SW,SAN,SFO,1325,1325,0,1,17,1342,95,99,78,447,1500,4,1500,1504,4,0,0,0,,,,,,
2015,1,29,4,AA,369,N5DUAA,SAN,DFW,1327,1320,-7,1,21,1341,173,171,141,1171,1802,9,1820,1811,-9,1,0,0,,,,,,
2015,1,29,4,UA,763,N456UA,SAN,SFO,1331,1327,-4,1,17,1344,95,85,63,447,1447,5,1506,1452,-14,1,0,0,,,,,,
2015,1,29,4,WN,2217,N960WN,SAN,BWI,1340,1349,9,0,11,1400,285,278,255,2295,2115,12,2125,2127,2,0,0,0,,,,,,
2015,1,29,4,DL,2267,N816DN,SAN,ATL,1351,1345,-6,1,16,1401,241,228,206,1892,2027,6,2052,2033,-19,1,0,0,,,,,,
2015,1,29,4,WN,182,N7720F,SAN,SJC,1355,1353,-2,1,13,1406,80,73,57,417,1503,3,1515,1506,-9,1,0,0,,,,,,
2015,1,29,4,OO,4982,N584SW,SAN,LAX,1355,1354,-1,1,13,1407,50,52,30,109,1437,9,1445,1446,1,0,0,0,,,,,,
2015,1,29,4,VX,961,N631VA,SAN,SFO,1405,1404,-1,1,9,1413,95,80,68,447,1521,3,1540,1524,-16,1,0,0,,,,,,
2015,1,29,4,WN,930,N8622A,SAN,MDW,1415,1415,0,1,9,1424,235,221,206,1728,1950,6,2010,1956,-14,1,0,0,,,,,,
2015,1,29,4,WN,1872,N8646B,SAN,SMF,1415,1414,-1,1,7,1421,90,78,67,480,1528,4,1545,1532,-13,1,0,0,,,,,,
2015,1,29,4,OO,2580,N864AS,SAN,LAX,1415,1435,20,0,9,1444,45,38,23,109,1507,6,1500,1513,13,0,0,0,,,,,,
2015,1,29,4,AS,487,N461AS,SAN,SEA,1420,1424,4,0,13,1437,169,151,133,1050,1650,5,1709,1655,-14,1,0,0,,,,,,
2015,1,29,4,AA,1288,N3KAAA,SAN,DFW,1421,1413,-8,1,13,1426,174,164,141,1171,1847,10,1915,1857,-18,1,0,0,,,,,,
2015,1,29,4,WN,1119,N552WN,SAN,SAT,1425,1428,3,0,10,1438,150,155,139,1129,1857,6,1855,1903,8,0,0,0,,,,,,
2015,1,29,4,WN,344,N8324A,SAN,PHX,1430,1423,-7,1,10,1433,70,63,49,304,1622,4,1640,1626,-14,1,0,0,,,,,,
2015,1,29,4,F9,556,N203FR,SAN,DEN,1438,1428,-10,1,13,1441,132,134,113,853,1734,8,1750,1742,-8,1,0,0,,,,,,
2015,1,29,4,WN,479,N955WN,SAN,BNA,1440,1506,26,0,13,1519,225,209,190,1751,2029,6,2025,2035,10,0,0,0,,,,,,
2015,1,29,4,OO,3483,N217AG,SAN,BOI,1440,1458,18,0,16,1514,130,127,108,749,1802,3,1750,1805,15,0,0,0,,0,0,15,0,0
2015,1,29,4,WN,1702,N416WN,SAN,LAS,1445,1443,-2,1,7,1450,70,62,48,258,1538,7,1555,1545,-10,1,0,0,,,,,,
2015,1,29,4,WN,4329,N7707C,SAN,OAK,1445,1500,15,0,11,1511,85,77,61,446,1612,5,1610,1617,7,0,0,0,,,,,,
2015,1,29,4,DL,1758,N355NW,SAN,MSP,1500,1456,-4,1,19,1515,221,207,177,1532,2012,11,2041,2023,-18,1,0,0,,,,,,
2015,1,29,4,UA,1074,N79521,SAN,IAH,1515,1506,-9,1,15,1521,179,181,155,1303,1956,11,2014,2007,-7,1,0,0,,,,,,
2015,1,29,4,WN,223,N8627B,SAN,DEN,1520,1517,-3,1,10,1527,140,124,108,853,1815,6,1840,1821,-19,1,0,0,,,,,,
2015,1,29,4,NK,356,N530NK,SAN,LAS,1520,1519,-1,1,10,1529,72,62,46,258,1615,6,1632,1621,-11,1,0,0,,,,,,
2015,1,29,4,UA,1122,N33266,SAN,DEN,1524,1604,40,0,12,1616,135,132,104,853,1900,16,1839,1916,37,0,0,0,,0,0,10,27,0
2015,1,29,4,AS,571,N760AS,SAN,PDX,1525,1522,-3,1,11,1533,147,140,123,933,1736,6,1752,1742,-10,1,0,0,,,,,,
2015,1,29,4,WN,4200,N221WN,SAN,DAL,1535,1539,4,0,9,1548,170,162,148,1182,2016,5,2025,2021,-4,1,0,0,,,,,,
2015,1,29,4,WN,4175,N248WN,SAN,PHX,1535,1547,12,0,11,1558,70,67,51,304,1749,5,1745,1754,9,0,0,0,,,,,,
2015,1,29,4,OO,2603,N862AS,SAN,LAX,1535,1534,-1,1,5,1539,45,35,24,109,1603,6,1620,1609,-11,1,0,0,,,,,,
2015,1,29,4,AA,1694,N3CPAA,SAN,DFW,1538,1528,-10,1,9,1537,172,161,142,1171,1959,10,2030,2009,-21,1,0,0,,,,,,
2015,1,29,4,WN,358,N225WN,SAN,SEA,1545,1546,1,0,9,1555,180,154,137,1050,1812,8,1845,1820,-25,1,0,0,,,,,,
2015,1,29,4,WN,2522,N785SW,SAN,SFO,1600,1600,0,1,6,1606,90,75,64,447,1710,5,1730,1715,-15,1,0,0,,,,,,
2015,1,29,4,OO,6335,N234SW,SAN,LAX,1600,1554,-6,1,8,1602,52,50,31,109,1633,11,1652,1644,-8,1,0,0,,,,,,
2015,1,29,4,WN,2692,N206WN,SAN,PHX,1605,1607,2,0,6,1613,70,65,54,304,1807,5,1815,1812,-3,1,0,0,,,,,,
2015,1,29,4,US,486,N535UW,SAN,PHX,1615,1609,-6,1,13,1622,77,69,48,304,1810,8,1832,1818,-14,1,0,0,,,,,,
2015,1,29,4,WN,3584,N285WN,SAN,OAK,1615,1727,72,0,11,1738,85,79,63,446,1841,5,1740,1846,66,0,0,0,,0,0,2,64,0
2015,1,29,4,DL,2078,N372NW,SAN,SLC,1630,1629,-1,1,15,1644,114,104,83,626,1907,6,1924,1913,-11,1,0,0,,,,,,
2015,1,29,4,WN,1051,N406WN,SAN,SMF,1640,1639,-1,1,11,1650,90,81,66,480,1756,4,1810,1800,-10,1,0,0,,,,,,
2015,1,29,4,WN,4877,N317WN,SAN,SJC,1650,1725,35,0,12,1737,80,75,60,417,1837,3,1810,1840,30,0,0,0,,0,0,3,27,0
2015,1,29,4,WN,167,N952WN,SAN,LAS,1655,1655,0,1,15,1710,70,69,48,258,1758,6,1805,1804,-1,1,0,0,,,,,,
2015,1,29,4,WN,107,N432WN,SAN,OAK,1655,1705,10,0,7,1712,90,76,63,446,1815,6,1825,1821,-4,1,0,0,,,,,,
2015,1,29,4,UA,1292,N67815,SAN,SFO,1655,1653,-2,1,16,1709,95,88,63,447,1812,9,1830,1821,-9,1,0,0,,,,,,
2015,1,29,4,WN,2711,N450WN,SAN,MCI,1700,1826,86,0,9,1835,185,167,154,1334,2309,4,2205,2313,68,0,0,0,,0,0,0,68,0
2015,1,29,4,WN,1137,N716SW,SAN,TUS,1700,1705,5,0,8,1713,70,74,63,368,1916,3,1910,1919,9,0,0,0,,,,,,
2015,1,29,4,AS,233,N797AS,SAN,SEA,1700,1651,-9,1,16,1707,173,163,138,1050,1925,9,1953,1934,-19,1,0,0,,,,,,
2015,1,29,4,OO,4504,N554CA,SAN,LAX,1704,1700,-4,1,15,1715,46,48,28,109,1743,5,1750,1748,-2,1,0,0,,,,,,
2015,1,29,4,OO,2579,N864AS,SAN,LAX,1714,1716,2,0,7,1723,46,43,24,109,1747,12,1800,1759,-1,1,0,0,,,,,,
2015,1,29,4,VX,963,N852VA,SAN,SFO,1715,1719,4,0,11,1730,90,82,65,447,1835,6,1845,1841,-4,1,0,0,,,,,,
2015,1,29,4,WN,2187,N8604K,SAN,PHX,1715,1721,6,0,21,1742,75,75,49,304,1931,5,1930,1936,6,0,0,0,,,,,,
2015,1,29,4,OO,6327,N566SW,SAN,LAX,1718,1718,0,1,8,1726,47,47,28,109,1754,11,1805,1805,0,1,0,0,,,,,,
2015,1,29,4,WN,3394,N368SW,SAN,SMF,1720,1719,-1,1,13,1732,90,84,67,480,1839,4,1850,1843,-7,1,0,0,,,,,,
2015,1,29,4,WN,3946,N367SW,SAN,SFO,1725,1731,6,0,8,1739,95,80,68,447,1847,4,1900,1851,-9,1,0,0,,,,,,
2015,1,29,4,NK,108,N627NK,SAN,DFW,1730,1723,-7,1,12,1735,161,157,138,1171,2153,7,2211,2200,-11,1,0,0,,,,,,
2015,1,29,4,WN,3860,N7720F,SAN,AUS,1735,1732,-3,1,12,1744,155,162,145,1164,2209,5,2210,2214,4,0,0,0,,,,,,
2015,1,29,4,AA,1015,N479AA,SAN,DFW,1736,1721,-15,1,12,1733,169,163,147,1171,2200,4,2225,2204,-21,1,0,0,,,,,,
2015,1,29,4,WN,4732,N925WN,SAN,DEN,1745,1742,-3,1,9,1751,135,124,104,853,2035,11,2100,2046,-14,1,0,0,,,,,,
2015,1,29,4,OO,6513,N952SW,SAN,DEN,1751,2009,138,0,16,2025,143,125,103,853,2308,6,2114,2314,120,0,0,0,,0,0,0,120,0
2015,1,29,4,WN,342,N779SW,SAN,SJC,1800,1805,5,0,8,1813,80,73,61,417,1914,4,1920,1918,-2,1,0,0,,,,,,
2015,1,29,4,WN,388,N8321D,SAN,SMF,1800,1758,-2,1,10,1808,90,82,67,480,1915,5,1930,1920,-10,1,0,0,,,,,,
2015,1,29,4,AS,579,N462AS,SAN,PDX,1810,2250,280,0,9,2259,150,135,123,933,102,3,2040,105,265,0,0,0,,0,0,265,0,0
2015,1,29,4,DL,2546,N352NW,SAN,SLC,1819,1955,96,0,15,2010,111,102,82,626,2232,5,2110,2237,87,0,0,0,,0,0,0,87,0
2015,1,29,4,OO,2597,N862AS,SAN,LAX,1820,1813,-7,1,12,1825,49,49,25,109,1850,12,1909,1902,-7,1,0,0,,,,,,
2015,1,29,4,WN,556,N443WN,SAN,OAK,1830,1955,85,0,9,2004,90,82,62,446,2106,11,2000,2117,77,0,0,0,,0,0,18,59,0
2015,1,29,4,WN,4834,N647SW,SAN,LAS,1840,1837,-3,1,9,1846,70,61,45,258,1931,7,1950,1938,-12,1,0,0,,,,,,
2015,1,29,4,OO,6255,N755SK,SAN,SFO,1842,1834,-8,1,22,1856,93,91,66,447,2002,3,2015,2005,-10,1,0,0,,,,,,
2015,1,29,4,WN,1543,N425LV,SAN,SJC,1910,1919,9,0,31,1950,80,95,60,417,2050,4,2030,2054,24,0,0,0,,15,0,0,9,0
2015,1,29,4,US,632,N555AY,SAN,PHX,1920,1912,-8,1,16,1928,75,70,49,304,2117,5,2135,2122,-13,1,0,0,,,,,,
2015,1,29,4,F9,558,N908FR,SAN,DEN,1925,1921,-4,1,23,1944,135,137,106,853,2230,8,2240,2238,-2,1,0,0,,,,,,
2015,1,29,4,OO,6342,N584SW,SAN,LAX,1925,1921,-4,1,10,1931,55,45,31,109,2002,4,2020,2006,-14,1,0,0,,,,,,
2015,1,29,4,WN,2953,N8651A,SAN,RNO,1930,2134,124,0,14,2148,95,86,67,488,2255,5,2105,2300,115,0,0,0,,0,0,0,115,0
2015,1,29,4,VX,969,N837VA,SAN,SFO,1940,1937,-3,1,20,1957,100,90,65,447,2102,5,2120,2107,-13,1,0,0,,,,,,
2015,1,29,4,WN,1968,N386SW,SAN,LAS,1940,2000,20,0,18,2018,70,70,45,258,2103,7,2050,2110,20,0,0,0,,0,0,0,20,0
2015,1,29,4,AS,485,N464AS,SAN,SEA,1955,1951,-4,1,17,2008,176,154,132,1050,2220,5,2251,2225,-26,1,0,0,,,,,,
2015,1,29,4,AS,717,N793AS,SAN,SLC,1955,1954,-1,1,12,2006,112,100,85,626,2231,3,2247,2234,-13,1,0,0,,,,,,
2015,1,29,4,WN,2700,N7713A,SAN,SFO,2000,2051,51,0,11,2102,95,81,65,447,2207,5,2135,2212,37,0,0,0,,0,0,24,13,0
2015,1,29,4,UA,1193,N78438,SAN,SFO,2004,2001,-3,1,20,2021,92,94,65,447,2126,9,2136,2135,-1,1,0,0,,,,,,
2015,1,29,4,OO,2590,N864AS,SAN,LAX,2011,1957,-14,1,16,2013,49,45,24,109,2037,5,2100,2042,-18,1,0,0,,,,,,
2015,1,29,4,WN,267,N8312C,SAN,SJC,2030,2027,-3,1,10,2037,85,73,59,417,2136,4,2155,2140,-15,1,0,0,,,,,,
2015,1,29,4,WN,354,N742SW,SAN,OAK,2035,2029,-6,1,11,2040,90,79,62,446,2142,6,2205,2148,-17,1,0,0,,,,,,
2015,1,29,4,WN,190,N461WN,SAN,SEA,2035,2031,-4,1,19,2050,180,159,134,1050,2304,6,2335,2310,-25,1,0,0,,,,,,
2015,1,29,4,WN,4285,N406WN,SAN,ABQ,2040,2034,-6,1,14,2048,100,98,79,628,2307,5,2320,2312,-8,1,0,0,,,,,,
2015,1,29,4,WN,1614,N555LV,SAN,LAS,2045,2041,-4,1,11,2052,70,61,46,258,2138,4,2155,2142,-13,1,0,0,,,,,,
2015,1,29,4,WN,4163,N317WN,SAN,PDX,2055,2110,15,0,14,2124,160,142,125,933,2329,3,2335,2332,-3,1,0,0,,,,,,
2015,1,29,4,B6,90,N809JB,SAN,JFK,2059,2106,7,0,17,2123,301,302,277,2446,500,8,500,508,8,0,0,0,,,,,,
2015,1,29,4,WN,2518,N663SW,SAN,SMF,2100,2102,2,0,9,2111,90,79,65,480,2216,5,2230,2221,-9,1,0,0,,,,,,
2015,1,29,4,WN,4566,N600WN,SAN,PHX,2105,2107,2,0,10,2117,70,65,51,304,2308,4,2315,2312,-3,1,0,0,,,,,,
2015,1,29,4,WN,4831,N340LV,SAN,OAK,2110,2108,-2,1,6,2114,90,72,61,446,2215,5,2240,2220,-20,1,0,0,,,,,,
